Transaction_ID,Product_ID,Store_Location,Quantity_Sold,Sale_Date,Revenue
b864b421-23a8-4dab-848e-a87b2ee4a841,1038,Port Suzanne,19,2024-09-26,147.18
2838c329-a6a0-437e-98fe-faf9b20057b4,1028,Thorntonborough,4,2024-05-08,300.34
6840c688-ea80-46e8-8cea-58422b9f57c8,1057,West Marc,31,2024-12-07,307.14
ff32038a-614b-4b05-b357-3db9c88ac597,1009,Traceyview,35,2024-05-29,236.31
241d973c-8eda-4c8d-b8e7-4bd040dca791,1051,South Jordanview,13,2024-03-15,263.64
274135c5-4754-44ed-812f-682b7adbaf54,1025,East Lesley,22,2024-11-09,391.25
ab53dac1-afe3-4bc1-81fb-6b71eefe970a,1085,Frenchmouth,45,2024-01-17,162.02
edfdf118-be34-43fa-81be-7e14b82aead4,1081,Evansfurt,10,2024-06-15,184.53
62cb0eea-392f-4101-a920-be7d97694259,1088,Benburgh,18,2024-02-09,449.17
6d98dbbc-27a3-4d1a-bf56-0a91dd7e6ffe,1016,Lake Victoriamouth,18,2024-09-10,164.53
61e24218-9236-4ebc-b370-9b0a93a83a1c,1046,Greenberg,13,2024-07-08,448.54
546611e6-38c5-4dad-a4c5-ecebc4d576ec,1033,Newmanbury,43,2024-11-25,264.5
2744c34b-d0db-48ae-993a-1a97433cd736,1062,Port Stephenville,41,2024-12-04,279.69
0b8e296e-c075-4577-b4b1-ba6bbe3eb475,1067,Lake Leahview,11,2024-01-09,87.29
858f1d55-5a3a-4098-a4b5-4b091ccfc5a4,1049,East Joshuatown,5,2024-07-11,160.37
00582309-bbdc-4f7b-826d-6917c5040798,1054,Joelbury,42,2024-02-13,201.43
c9c404b8-9937-4781-bddc-090bd702c095,1021,North Ritastad,5,2024-04-09,389.6
b85fd55b-bb75-4edd-a560-d56edca763a8,1047,New Jacobside,9,2024-11-25,225.82
cccdaff7-c56a-4c22-a45c-a53ff806868d,1047,North Janiceview,16,2024-10-27,357.84
8462fdd4-5b3f-43ef-b151-c76a58174cc5,1012,New Patricia,7,2024-10-08,406.34
9d8b67a3-e294-4c13-824a-0d19eb26c766,1001,Jeremyhaven,21,2024-09-05,43.06
8a3f624a-88df-45c2-9297-9f9f0fb2543b,1057,Port Pauline,1,2024-11-28,70.33
a5f90314-8dd5-4f12-a185-b6abdc741a8a,1043,Port Gemma,9,2024-01-31,230.05
2663179e-4a3c-46f8-8359-d734f70f80fb,1020,East Jaystad,36,2024-07-01,345.46
c1173677-76ac-47c3-88a7-b6d5d4323965,1086,Lake Antony,48,2024-02-21,373.78
fd316c96-1d80-4ab5-9075-9ab44e4fe818,1077,Jonesside,29,2024-09-24,126.9
90c6d550-3eaf-4d88-b7d4-a8ebda06e9a2,1044,Bryanville,10,2024-05-22,45.98
27c086cb-a8a5-432d-8fd0-ad6ead9f330e,1016,Antonyshire,49,2024-02-16,315.26
d7c14544-5ffd-4427-9919-6d0521c5320e,1024,Leehaven,21,2024-09-22,221.75
19ff8f8f-5cc5-4d83-9a24-34b258a8a851,1037,Dylanland,20,2024-11-30,327.46
bc708557-5a67-48fe-ba34-b5f7793a6633,1070,Perryberg,5,2024-11-20,294.74
9a8a74df-d9f7-46f6-9f09-0ab28e1dff6a,1071,Gillberg,28,2024-01-03,185.67
3646be8d-3bb6-4979-8cdc-1f072e4d2eb4,1085,East Kathryn,42,2024-03-21,38.2
67d7db30-e9a5-48ce-a0d4-af4c78d48ac5,1037,Melaniefort,12,2024-01-24,395.54
17579152-e623-41b6-b524-e89100f61dab,1052,West Teresaburgh,36,2024-10-14,120.34
7a4a75f2-1a86-4226-a21a-5e9c96e44e7d,1013,Port Nicola,13,2024-09-22,498.4
35a9b18c-e379-47a7-bb24-095609add615,1051,Mariemouth,30,2024-04-20,458.4
e898eb99-b5ea-4192-a45f-8363f703743a,1019,New Donald,26,2024-10-19,229.37
af3529cc-1922-4eaa-bb74-93794eae0150,1061,New Georgina,13,2024-06-23,124.83
bca0afeb-097a-486e-9c3b-77f04bbeb459,1050,New Gareth,40,2024-11-09,257.95
24c7f539-8a32-42da-8198-f809256ef0bd,1044,Hawkinsfort,3,2024-03-28,315.48
9fdeabe5-4948-4efb-92b6-65a09ef9349f,1011,North Dalemouth,44,2024-11-24,14.36
d95efd3f-132c-4aef-bdf6-2d6c28d230be,1029,Glennmouth,1,2024-06-21,333.48
c7403ad0-7654-4a1a-b934-0672fcd19942,1084,South Jonathanmouth,43,2024-05-01,19.06
12e6a07e-d933-490c-b116-2fc6cdbdd101,1047,East Iain,27,2024-07-19,386.34
aa4225b6-3a0c-4b32-ae2c-6717d373a369,1077,New Susan,17,2024-03-17,391.94
64bc7062-26b8-4c2d-a394-291d81c01e22,1088,Hallbury,7,2024-11-20,166.25
a794d1d2-a932-4db3-a738-bac4cbf75d28,1041,Goddardhaven,18,2024-07-25,81.82
5887c43b-9bb7-428a-8061-b033b42058d9,1086,Stevenfurt,16,2024-05-17,70.27
287848e2-3655-419c-8da7-823b08b25db2,1031,West Edward,28,2024-05-08,106.43
9fc28770-2e72-4490-94ce-c710a28e44bc,1087,Stevenhaven,45,2024-10-30,484.78
61119ee9-a0c9-4f8d-a729-2bd8398901cb,1070,New Georgia,21,2024-11-19,328.83
7ba900f6-29a6-4a9b-862f-ba991d00c57b,1079,West Jennifer,25,2024-03-05,14.62
fd15a027-2f49-4a9a-b85f-72f1b7e12d85,1003,Leonardberg,5,2024-03-24,405.27
a577b972-b121-4d2f-af7a-1292c8359345,1062,Kinghaven,31,2024-09-05,136.0
1074c272-ab06-41fd-bb7b-e1bc32151416,1002,Scottfurt,20,2024-10-31,474.65
5510ea87-fc8f-4d8e-bd10-7ffdc377c205,1084,Bethanytown,48,2024-05-30,221.81
ab7b5a19-527f-492b-a261-61473d7836bd,1045,Adambury,45,2024-09-03,462.7
30e289c2-ce92-4cda-b996-d42a6eb09a7c,1069,Sianhaven,19,2024-10-28,86.9
06a963ba-c8bb-44e0-a76b-3a490fc30588,1045,New Julieborough,14,2024-06-08,136.27
866b5c41-d854-4f45-aefd-d87c36021e28,1050,Victorview,14,2024-07-30,325.66
9931753b-3e68-4dda-aa40-7687bdafe5e4,1005,Birdbury,10,2024-06-02,423.69
8f25a75f-7c16-4c16-9829-3e43701dff82,1072,East Dorothymouth,37,2024-06-07,398.44
00f7222f-60f8-4360-b7c3-628c3649e037,1077,Middletonstad,1,2024-03-25,36.29
1f4ca4df-8763-4ec4-ace8-4965de2d25cb,1066,Evansland,7,2024-05-02,378.57
1e4cd1d9-3411-46d7-a195-2154c129cd26,1012,New Terrystad,20,2024-10-03,460.87
3a2b7d58-2ba7-45f3-a22d-f65e65f7b647,1046,Andreaside,50,2024-01-13,76.76
01248f5b-6a37-4f69-b5d4-4e2d41e84838,1009,Jeffreybury,27,2024-11-24,375.5
609792c8-086a-4bcd-8f98-f693f9028660,1072,Cameronfort,38,2024-01-28,434.05
8d1e33af-f9a3-4ab6-9fe5-b19ceb28b9ff,1044,Martinton,41,2024-02-10,448.51
dfb526a0-5c51-4d7c-8419-89861c287dd7,1017,Lake Kathleen,36,2024-10-06,44.39
0ccc99d7-32c9-47a8-8ef7-3e1aa6286436,1069,South Iain,18,2024-06-11,420.93
5574daf7-4cbb-4d5f-ae66-cf2346288fb0,1047,Morrisonbury,22,2024-06-08,410.89
9132eb2e-cf2e-402a-aa69-c37bbe68c2de,1087,West Christinebury,11,2024-11-05,299.0
0011c7d1-f87f-46d4-8ae1-66b2f484f9fe,1068,North Marcton,29,2024-04-23,120.62
3ed35ddf-b93e-4e46-97f7-6df18c95b371,1064,East Maxview,37,2024-03-17,46.32
ade9e3fe-a376-4d10-9291-6230781b0055,1067,West Ruth,44,2024-01-24,435.58
8d1b2d98-22b8-4cea-a713-2e1d37db1e19,1072,East Joycemouth,12,2024-05-16,132.47
43a995f1-83bf-4bd6-aef3-4dde77721f18,1028,Port Charlene,41,2024-03-03,125.03
7c7bd109-d4aa-49ed-9390-760ab3db1a80,1089,Lawview,37,2024-05-25,222.85
8ec44c7d-3ffe-44f7-b7b2-48adaf68eb59,1088,Mandytown,37,2024-07-04,39.3
c4d431bd-7263-497e-abe1-b03f7de35517,1038,Jenniferchester,4,2024-09-11,207.86
a7367955-1cdd-463c-981c-b9e3e4637371,1018,New Thomas,44,2024-06-12,498.52
a71a56ac-da31-4302-a0c6-a9e33d95c9f7,1045,Russellside,33,2024-04-16,150.62
3a036e44-7e53-42a5-854d-83fe75264a08,1008,Dianefurt,33,2024-05-27,248.29
baa7b90f-ebd4-43f9-9129-b6c740541521,1019,Deanhaven,25,2024-07-12,275.62
f7b89053-f2f3-44d4-a8b4-5a8d2ea39931,1025,Lindaland,42,2024-08-29,489.8
ad44dcc5-be7b-4ac4-b101-694e1268dbfc,1009,Port Jonathan,3,2024-11-04,329.59
8345088f-2aef-41a3-b0b4-bb9818744f05,1071,Claytonmouth,13,2024-06-28,164.36
b6559f63-99e3-4dcc-9cdd-cdbb57996a51,1025,Lake Anthonytown,8,2024-01-09,231.92
87b7fa6f-79ee-430b-9dfe-17da9ced69fa,1048,Gavinfort,22,2024-01-28,217.26
297b235f-d518-4c18-afd8-e7c92f35f26c,1070,East Kimberleyfurt,33,2024-11-27,323.56
e20f43fc-52a6-42a9-8e34-d2db1214bbc1,1029,West Jessica,29,2024-02-29,205.86
2fbf0ad1-25fa-4507-b460-27ae8201b803,1057,South Charlie,38,2024-10-31,48.99
3901ec60-1d44-4f98-b98c-93d3889c88fc,1027,Port Catherineside,42,2024-01-20,369.97
27049793-a19e-4072-a5b0-24920b8b0a7a,1086,North Victoria,31,2024-04-27,270.44
d474f431-149d-46ee-8b6e-f5ede010aac5,1044,Hartmouth,2,2024-11-19,97.46
7f3954a1-f900-4646-9675-18fbd0f6b7a8,1005,Jasminechester,38,2024-06-20,442.67
1759db4e-3990-4417-91fb-356ad4a2c3c6,1064,Byrneshire,9,2024-01-15,415.05
eca5d599-272e-41d1-b099-baab084acf38,1028,Port Julieville,44,2024-05-24,423.98
c92e1a27-d199-4da3-9913-94367dab706b,1059,Lake Bernard,21,2024-01-26,396.09
2930ec00-fb90-4fce-8c4c-df072883aa01,1088,Burgessland,35,2024-10-06,318.47
8a257e85-e6b5-454a-9fcc-4b6c169a5520,1056,North Lawrence,47,2024-06-10,401.19
0509dbab-e391-47e8-9c47-096d0596ca1b,1026,New Lindsey,39,2024-09-09,144.89
cc4719e8-b697-48fa-acc1-394c28c8b3b3,1066,North Jane,34,2024-11-21,251.77
cf51d3c3-e1ed-4403-bf34-2ebeca20bd98,1006,Gilbertfurt,30,2024-03-19,170.37
7d7cb6bc-c48d-45b1-ab98-adf36d36b620,1085,North Markmouth,24,2024-04-24,451.16
7b9d1591-b37b-469a-bb4b-e4ec3bcd4083,1018,North Roy,47,2024-06-22,420.81
4ab8962f-833b-4e69-ad70-21918fd0b091,1071,Lake Rosemary,29,2024-10-30,191.65
91718b18-0964-4dc3-a60e-a799b44a3b99,1066,Mooreview,12,2024-08-28,118.54
51442899-cdb9-4688-9239-650088f4c8bf,1055,East Carl,40,2024-06-06,293.25
4f7bad32-e191-4c7c-86ed-fbd91185193c,1079,New Oliverstad,21,2024-08-17,420.4
7dc26148-1582-43a7-b12c-fefdaa6107aa,1028,Aliceport,49,2024-11-05,354.59
80504cfa-5daa-435e-b420-fd571419bdd2,1055,East Lewisfort,49,2024-02-11,439.72
1c8594cc-dc6f-4cf7-94f1-17063d6d506a,1013,East Zoeshire,32,2024-07-04,406.28
99bd55ff-530f-42fe-af1f-378ec7cb425e,1064,New Emily,9,2024-09-22,86.54
2d77f5c3-72f2-4ef6-95a4-10de76af9fae,1012,Lake Alexstad,40,2024-03-27,462.19
9479efca-be0e-4c38-a076-ca78f5880959,1082,West Normanchester,30,2024-02-04,176.18
c3befc02-bfe2-41b1-935d-5c7e33b86ea0,1074,South Christinehaven,29,2024-08-15,283.0
245978cb-3b7c-4824-851f-d1226271873b,1083,East Karen,23,2024-11-05,487.64
7bf946a3-e9d6-4dea-b162-a0c83dad61d5,1015,West Tonyfort,28,2024-10-22,368.13
317b3e68-5aaa-4729-b98a-26f396dfcb61,1029,Leonardhaven,20,2024-02-07,433.46
6052dbfc-4537-4b97-8312-0bad8f5128d3,1026,West Valerie,14,2024-02-22,232.56
5889784a-0e50-44f4-bbe7-f9bd64c9b821,1081,Richardsbury,41,2024-12-08,301.97
9f6638ce-4e95-4b83-84ff-f01fb1731fbf,1080,Lake Clive,50,2024-06-14,150.73
79989d90-472c-475c-8eff-f9dcfcdfb4aa,1080,New Guy,42,2024-11-29,284.74
27a8ab8a-cb42-4df8-8c17-68ce1e302740,1080,Port Billyfurt,48,2024-06-13,416.23
df009fb2-0c70-4721-95d4-beb38b3ee0ca,1015,East Sophie,19,2024-07-20,286.17
b30d4b85-e850-4f59-b14f-c62f601e9465,1050,Port Carolmouth,39,2024-09-10,11.25
66980f92-e2c6-413d-933b-ca1087ca2f4b,1077,Davidbury,41,2024-07-06,83.97
2d828b60-01fe-420e-bc2f-0cb9ba3a9cc0,1027,Lake Iain,43,2024-02-05,460.85
cf716b48-36ba-4193-aeee-f0dbcdf3f57d,1065,South Owen,16,2024-07-11,393.05
33a8cac7-a27a-4c39-96ff-10d195871d89,1072,Port Edwardland,41,2024-02-23,221.64
6767a5bf-9ee9-44a6-8655-b106d65c6599,1089,Dannymouth,32,2024-08-02,141.98
54a5c8a9-c2fc-4a13-b2a0-f086dfc53c70,1088,West Olivia,24,2024-04-12,69.57
dde565d5-d601-4cc9-aba1-8c20c5885b5d,1046,Chandlerfurt,35,2024-07-10,53.49
2493c5e7-49a9-41ec-863a-2af42dbb0527,1060,East Tobyfurt,12,2024-06-15,303.05
0d16f49d-fcd8-4b3c-b4ed-13d017086304,1055,Lake Lynn,38,2024-08-25,374.29
843748b6-1065-4bb6-8200-85ff0cfd4e01,1022,East Keith,42,2024-11-01,332.43
47543646-0188-4733-9536-e11fd1d296ea,1034,Amberhaven,47,2024-01-08,402.18
eccbbc91-da1c-4f32-9bec-59656723745d,1085,Grantview,18,2024-03-17,268.85
bdc1e43c-debc-4ca9-ba8e-205c27db35a0,1074,Bernardton,20,2024-03-08,194.17
eef2a65a-c498-40f1-b865-584d90a0cc4d,1026,Port Cameron,46,2024-12-03,416.11
b811c8fb-2eb5-4aa5-95a5-491cb1b96501,1075,South Iainview,12,2024-06-28,20.56
a5093abb-5bfb-4db4-8761-f8dcd2d20e55,1010,West Dale,18,2024-06-12,331.57
804139bb-4937-4b51-a0bc-c7f999961f56,1035,New Justin,17,2024-05-08,325.9
90789d30-d5dd-4108-b113-1f6960699150,1012,Foxborough,29,2024-06-11,160.78
d28c58a9-740f-4ecc-9925-290ab554c32b,1034,Josephview,17,2024-08-21,300.16
0c971213-d4e0-4f5f-925a-339d9cc65eef,1071,Lake Rachelville,48,2024-06-30,453.09
770e5cce-7597-4363-89e8-753f35558a68,1075,Lake Jackport,35,2024-04-18,362.01
82d091b1-c111-408a-8331-3aa5a5c732f8,1087,Finchbury,1,2024-09-17,17.44
6d3835c9-b3c7-4d00-8107-a81d1b6b65b1,1055,Hughesland,30,2024-11-29,158.82
1ec1f424-9dba-4788-8b08-262a362a5e15,1082,North Mathew,29,2024-04-27,390.94
25c936f8-d903-4ddb-ae12-bcf52a64cd6e,1084,Heathshire,21,2024-01-24,29.53
40d1bbca-9b9f-40a4-83bf-22f026907891,1047,South Karlfort,19,2024-08-14,445.48
89c85dea-45f8-481e-a778-798c9bfc90f7,1078,Toddchester,39,2024-08-06,162.12
4d746a75-e791-405c-9090-e5229b950ba5,1008,South Gavin,47,2024-07-14,122.55
a7144911-aad3-498b-8ceb-8f6d9baf3d46,1077,Lake Vanessa,8,2024-11-28,228.15
3cf20a4f-372b-4b83-ac89-028a17ad4982,1067,East Marie,12,2024-03-31,55.59
1eb7f01e-c591-4a66-bc48-ff41bf4dac49,1087,Gibbsview,35,2024-07-24,388.3
5ce3d78e-c8d6-4afd-aa8d-9b17e705070e,1027,Port Lynn,7,2024-04-17,434.53
ac46d197-216b-43cb-8036-dd0535196e87,1002,Dannyshire,36,2024-08-17,302.02
52b00087-a1cd-4fd9-98df-d9db24f81e84,1081,Kathleentown,14,2024-02-20,43.33
7eca7bdd-dbb5-4d7e-8144-77da493a0cd1,1090,Smithchester,9,2024-03-22,235.71
29ccf04d-5d1c-43f3-97c8-120d23d1ee9b,1042,Port Julia,18,2024-04-20,123.39
bfc2848d-80ac-4bd3-9e85-043ce8820b33,1082,Thompsonmouth,33,2024-08-21,251.71
85b55832-06ab-42dc-92fb-1e7595b3f840,1046,North Elliotland,9,2024-06-13,360.28
18bf2a44-7484-409a-bd98-37713afa9c78,1043,Lake Chelseafurt,50,2024-03-06,137.83
2f83374e-0d38-4ee6-9f71-b66b6e0be346,1010,South Andrewland,24,2024-08-02,120.86
621778a9-4fd6-40c8-b1d9-28135ccbb0bc,1018,Lake Patrick,43,2024-05-23,61.9
5d8d3111-f679-4941-a195-86979e7e9e23,1024,Briggston,34,2024-04-08,213.59
5be5b3a8-8148-4956-858d-7b3bb9a0da2a,1020,Scotttown,2,2024-10-22,100.6
2dd447c1-a4cc-4213-b840-b1316601c9c9,1053,South Arthurville,25,2024-08-28,131.84
f91ffaed-2c7c-4c0a-9fb1-4c043713b976,1029,Jadeton,30,2024-10-25,376.3
3aeaa2f4-ef39-413b-bb2c-16f685f39f65,1018,Boothhaven,33,2024-09-16,142.93
884f8c61-78a9-412c-ae6b-7aec930fecb3,1049,East Lawrence,44,2024-08-02,348.87
a94d1ab2-2402-468b-89ba-8d9a19ee4345,1031,Smithstad,48,2024-10-05,386.56
6692c04e-a7f6-4e6e-a568-5d5c1c9e8f22,1031,New Megan,17,2024-11-05,330.21
7ab80dcb-5359-4dca-8576-2b5eaf364b3c,1074,Lewisview,47,2024-11-17,154.47
31f5b730-5ce6-49a3-8613-e0e3119ff2d6,1040,Hopefort,28,2024-02-05,81.97
a0303232-e55c-4cba-89e9-3d47847e6db7,1036,Andrewsport,38,2024-06-24,372.75
74208bd5-937a-4875-a19b-cde5ad067aa9,1008,North Paulaside,14,2024-03-11,246.69
b5fcd85d-d209-439f-a20a-7e1bbaaec7b1,1005,South Simon,33,2024-05-12,147.79
fb74ecff-1425-4641-bad1-a26e72b40f6d,1056,Port Gerald,11,2024-09-16,75.05
ac22fe98-2fb7-4d1e-9d14-08e14be15351,1087,South Leslie,25,2024-07-28,494.76
92ae2d60-d0e7-437c-9974-57b3dec3aec2,1087,Edwardsland,39,2024-01-15,161.4
d314c040-f067-433b-a5c9-b01e1775288d,1055,Port Chloe,47,2024-06-24,155.58
9df9bd39-67e2-4012-9c5b-473eb0bffd6e,1086,Lake Sam,31,2024-04-03,26.95
bd1da332-e257-4486-a14a-a7851f74588f,1068,Port Harry,12,2024-09-10,473.76
1f6790a5-9f93-4791-ae02-8dfd29bc7ce2,1015,North Elliottstad,31,2024-06-07,375.79
decd9020-4b82-4332-8abf-94e4f958e9f8,1036,South Ianport,50,2024-03-13,110.09
6a6a8ddd-9e3a-4d25-a220-ee97b68767b2,1036,Port Williamstad,10,2024-12-06,492.73
38272375-5f6b-47e6-972a-4e5036d99225,1051,Dominichaven,38,2024-09-20,42.57
e31ced02-3367-4b8c-ab23-3d7f0e6756b5,1028,Smithton,39,2024-02-18,310.63
4c2fc0e8-382b-496d-a821-0b4c6987202f,1079,West Michellefurt,41,2024-03-06,85.37
695f22d1-c819-42f6-9b68-67224a9e10c9,1089,Francisfurt,26,2024-06-01,394.5
786b9554-e5b7-4e74-b483-14f46e49498d,1056,Lake Brian,8,2024-03-02,366.94
4f341def-6bab-4948-aeda-096f5407189f,1052,Port Lynneland,36,2024-12-07,462.64
69ece7e5-454d-41c0-bfe7-b9aa8dc1124f,1026,Bernardland,25,2024-07-10,90.8
bde094ad-1e78-4764-aab5-5573d3bbc67b,1021,Barbaraville,17,2024-10-28,432.2
42cba270-7345-4ce8-9001-dcd5a3f47b08,1086,Graememouth,23,2024-09-25,184.54
b16e50a3-cdbd-410b-a7ad-4082f2bc4536,1068,Lake Kateburgh,35,2024-03-14,41.89
84860f1b-89e9-4c41-a232-885872b71b91,1006,Evansborough,2,2024-01-09,298.65
588a28ce-4d33-409e-a987-3e03ee680814,1052,Lake Duncanchester,48,2024-11-12,414.44
34f44d48-7e1e-4fd5-b334-909a1a88ef12,1016,Boothstad,40,2024-05-12,17.7
e5276c04-4de6-4570-b892-face5537361e,1083,Jenniferport,23,2024-11-22,345.66
9e138104-6c6e-4d16-b79e-c01093095e94,1058,New Jayne,21,2024-05-09,56.71
963db534-450c-4358-baa5-f7cc998d607d,1028,Elliottfurt,16,2024-04-08,453.38
4604aa5f-0479-47d4-91c1-2e7244fe29bd,1082,North Arthurshire,8,2024-02-13,400.64
9f436c29-05a4-4c6f-b293-1587afe29a53,1038,North Christianhaven,25,2024-03-14,80.85
62c2478e-cae7-4a1a-953b-6fd3d5b98c92,1071,Port Cliffordview,15,2024-03-29,369.83
4c7dff79-8fcf-40ef-9682-cee8686526f2,1010,Sullivanfurt,34,2024-03-13,322.56
7a577af0-5a5e-4070-9064-26417c2e187b,1075,West Sianmouth,4,2024-11-08,397.09
3a7a0ebb-1956-48ff-9489-9161e4bd3ee9,1034,West Albertfort,3,2024-05-10,56.6
bc4a77d0-ec9d-43b8-a76e-64751536e5b6,1086,New Jennahaven,1,2024-08-30,238.64
c5627485-bb6e-4f5e-9b4e-c5ca347f4717,1070,Smithside,44,2024-04-09,161.26
919c7c70-d2df-4ba6-a2aa-f111f0600413,1022,South Henry,30,2024-04-15,378.96
e4efca30-254a-4ba4-b977-c38be9a32290,1031,East Wendyport,33,2024-08-29,340.96
8d6369df-a460-49c3-afaf-e151723388fe,1031,Manningburgh,39,2024-04-13,129.62
60c45510-79fb-408d-ab77-80db20150db5,1075,Wrightport,17,2024-07-31,95.52
813ac9fd-7d22-4615-8cca-a30aba3267d3,1042,South Sammouth,11,2024-10-01,67.43
41d40598-b874-4bfc-904f-9a3658fae83a,1070,Taylorton,38,2024-01-17,222.21
c8f62636-3f6a-4f71-bfb5-fcac6df126ad,1082,Lake Lydiashire,16,2024-08-12,268.05
9844749a-ee50-4110-804b-a7a77be3257e,1009,Edwardsport,47,2024-05-14,394.96
c747d261-2ed5-43e1-a9da-e4db81909bb2,1077,New Danielmouth,5,2024-10-07,325.18
cd46f65a-c4f4-49dd-a155-902ea6a2c394,1085,Walkerfurt,3,2024-09-03,17.24
8c40aaf2-ae7d-48b2-8915-87a4d2b25099,1090,Rossberg,50,2024-07-12,139.46
12319cb9-651e-4371-8db1-f3915a3d6667,1066,Hewittborough,12,2024-03-19,126.41
7d63979d-4faa-4e7f-b554-d44c2cf2c115,1053,Alisonport,40,2024-02-15,190.9
e56a9c56-d4dd-47f6-8ae2-c9bfd454a34e,1065,South Sarachester,46,2024-05-15,47.74
f384d1eb-d501-4d51-bcfc-8cf9f6afbe59,1050,Hendersonberg,26,2024-02-25,377.45
9a7c9cc7-eb73-4a9e-abed-679fd3979a97,1067,New Norman,14,2024-07-16,269.19
fd0958c8-306f-4ccf-bf72-7774b7c71667,1023,Lake Mandy,27,2024-02-04,281.65
af9c513b-24b8-42ff-8459-45ad4e8efd98,1020,New Alexandrachester,48,2024-09-15,325.55
d0c7b27d-cf5f-4440-9fcb-3a75813190fe,1020,Lake Francesville,49,2024-08-14,398.4
a457f56c-fd14-44ff-b953-ae07673f4afd,1072,Damienview,20,2024-01-23,395.2
4b6ea7f4-23a6-47c5-ab75-da203ee20f64,1028,North Saraville,3,2024-02-28,476.09
15eb8185-7921-4478-8e88-bb25d58b7490,1045,West Davidshire,4,2024-06-12,153.66
9d473478-6fdf-4498-ac4d-9f92c45ad248,1085,New Nathanfort,50,2024-03-18,288.89
cae89bfe-79e1-445c-b058-feb8d63e01aa,1066,Jaynechester,44,2024-02-09,490.35
e009bcc6-1f5e-4216-9f27-d486dade8c7c,1034,Alexandraberg,18,2024-04-20,219.32
86cfc445-014a-432c-8e88-e00aac9ceadc,1071,Port Claireborough,10,2024-03-24,373.2
4e83cfbe-9d90-4f88-ae97-330896dffe80,1088,New Leah,28,2024-01-22,435.41
993fe60c-f24c-4940-a7bc-5652455bb3a7,1064,Thompsonshire,8,2024-06-23,98.83
c458dc49-89fd-4f53-9d78-77da86ebf183,1007,West Suzanne,27,2024-11-22,170.87
f6b0d92a-a67c-4960-ab1f-0cd97b336a0b,1083,Finchhaven,32,2024-09-18,496.65
d949fc5d-1cbe-4510-ae4b-f917322bb48e,1002,Sinclairstad,10,2024-12-04,477.22
547434b2-5751-446a-ae30-ef06066e31b7,1059,Katherinebury,8,2024-09-11,374.79
32741328-8e4e-4dc0-806b-8734025c745a,1033,West Garryhaven,32,2024-03-23,312.55
17224b68-c526-484e-9d92-346df8979945,1064,East Jenna,24,2024-04-26,165.13
dac01014-4b44-452c-bdf1-ae1538019354,1083,Taylorland,28,2024-11-14,353.52
98a2ab88-f492-4e07-bca9-cc698364333f,1046,Baxterchester,31,2024-10-10,207.89
c58426c9-1cf8-45a5-8339-59f218ce9f13,1033,Beverleyland,7,2024-06-09,132.36
19ff677a-a2df-40ea-8ee4-fd1d02fdb84a,1003,Port Heather,30,2024-03-18,60.41
86850a03-c26c-4e57-b10d-60ad9216b8f0,1007,Ballton,45,2024-04-14,15.85
f8e1d011-8328-4cbe-adc2-52d94f93bcdd,1046,South Alan,8,2024-05-18,181.87
e5f5e237-01b2-47e0-8d50-4b2ae27ee047,1017,Joelton,35,2024-03-11,70.46
95bd43b9-73b8-4088-9371-824140e971de,1074,East Carolyntown,11,2024-07-01,378.32
99f8c190-df3e-4313-a9b9-69b49337e8d2,1056,Georgeberg,10,2024-08-20,114.09
a6657a53-86c6-43b3-8654-4de6f97cd268,1084,New Philliphaven,36,2024-08-22,111.99
f14a81c5-58ae-4612-ad0a-31e82438e304,1068,Port Donaldstad,46,2024-11-12,97.6
29af3615-2388-4e12-8c0e-0e456f64c67f,1031,North Abigailtown,5,2024-06-21,341.54
22548ced-7812-411f-b43d-918ad992758f,1006,New Tony,2,2024-01-01,235.35
95c0b748-6403-4a88-8341-0a4fdf32865e,1044,East Alice,41,2024-10-25,281.07
89c369d7-00d5-4d42-bdf6-3cf1cf9340ee,1032,North Janettown,45,2024-03-29,425.69
d4aaf59f-5abe-4954-a9f7-2249edcbb2d2,1015,Hughtown,27,2024-11-02,251.93
58f63486-f389-453b-82f8-8131385d0587,1079,Finchville,9,2024-06-08,338.54
419b8880-e153-4d7e-ab35-547eec58af64,1083,Kirkchester,5,2024-01-17,29.0
ae07a02d-04ce-4cb5-aba1-516bf26d1c54,1020,Ameliatown,15,2024-12-01,157.53
9fc70f54-c1e6-4343-b2da-c876568ade19,1023,Frederickchester,48,2024-04-05,188.67
ad61fac2-2bb3-4185-9b1a-25b99518c21e,1024,Brandonfurt,24,2024-03-24,229.5
5967f1ee-7a6a-45fc-b70a-44b637c1be4c,1088,South Jacobberg,9,2024-07-28,423.05
0802feeb-70d4-48f9-86f9-7bc83dc24335,1024,West Deborahmouth,46,2024-12-08,487.33
2326d803-cc6d-48cd-a1a0-035b44b774d7,1056,West Sarah,27,2024-03-03,272.24
56d1cd22-1d76-4293-8fdc-7e66d7497e72,1014,Port Laurenburgh,25,2024-07-15,241.61
a9d2c60a-008e-46f8-906d-f19ae3bca55b,1045,Barberland,11,2024-06-29,423.81
12d6a3af-6351-41fd-bdbd-0869e852213a,1028,Stanleystad,33,2024-10-03,407.68
b9682b86-c9f4-47f1-87ca-9041f6bf4266,1068,South Nicola,10,2024-07-28,109.03
85ed806f-5750-437d-b204-8a3633efe38d,1076,Damianshire,9,2024-07-29,308.19
